,image_id,labels,boxes
771,844,"[1, 1, 7, 7, 1, 1]","[[0.01474609412252903, 0.49585938453674316, 0.02314453199505806, 0.590624988079071], [0.6720898151397705, 0.5277343988418579, 0.7083203196525574, 0.8167968988418579], [0.34714844822883606, 0.6657812595367432, 0.35399413108825684, 0.9678124785423279], [0.452880859375, 0.5977343916893005, 0.4564550817012787, 0.7119531035423279], [0.49898436665534973, 0.60546875, 0.5120702981948853, 0.7353125214576721], [0.0, 0.5280468463897705, 0.015361327677965164, 0.7822656035423279]]"
772,313,"[8, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 7, 8, 8, 7, 7]","[[0.007558593526482582, 0.4895312488079071, 0.013916015625, 0.6576562523841858], [0.0722949206829071, 0.517578125, 0.07635742425918579, 0.6127343773841858], [0.47654297947883606, 0.7286718487739563, 0.5108203291893005, 0.9960156083106995], [0.4886718690395355, 0.68359375, 0.517382800579071, 0.873828113079071], [0.539013683795929, 0.5517187714576721, 0.5657128691673279, 0.7332812547683716], [0.5807715058326721, 0.6114843487739563, 0.6001952886581421, 0.7252343893051147], [0.607958972454071, 0.6044531464576721, 0.6274511814117432, 0.708984375], [0.6325097680091858, 0.6034374833106995, 0.6485937237739563, 0.7054687738418579], [0.04922851547598839, 0.530078113079071, 0.0656445324420929, 0.6471093893051147], [0.056884765625, 0.5145312547683716, 0.06589844077825546, 0.6004687547683716], [0.11591796576976776, 0.5257812738418579, 0.13801757991313934, 0.659375011920929], [0.015449218451976776, 0.5469531416893005, 0.023955078795552254, 0.6794531345367432], [0.06437499821186066, 0.49976563453674316, 0.07002929598093033, 0.6270312666893005], [0.2921093702316284, 0.5047656297683716, 0.2974609434604645, 0.5752343535423279], [0.40999022126197815, 0.515625, 0.41649413108825684, 0.6226562261581421], [0.4957519471645355, 0.5834375023841858, 0.5007226467132568, 0.6917187571525574], [0.5016015768051147, 0.5870312452316284, 0.5057714581489563, 0.6893749833106995]]"
773,1538,"[7, 6, 6, 1]","[[0.5889062285423279, 0.5576562285423279, 0.5991015434265137, 0.887499988079071], [0.5153124928474426, 0.6041406393051147, 0.5267480611801147, 0.8145312666893005], [0.4974316358566284, 0.5841405987739563, 0.5115332007408142, 0.8089843988418579], [0.7424706816673279, 0.503125011920929, 0.7491406202316284, 0.6050000190734863]]"
774,1364,"[8, 7, 1, 1, 1, 1, 1, 7, 7, 1, 1, 7, 7]","[[0.8221386671066284, 0.3307812511920929, 0.8641601800918579, 1.0], [0.5269824266433716, 0.5197656154632568, 0.534375011920929, 0.760937511920929], [0.030429687350988388, 0.6024218797683716, 0.05390625074505806, 0.9078124761581421], [0.09882812201976776, 0.8778125047683716, 0.19245117902755737, 1.0], [0.36669921875, 0.33281248807907104, 0.4664062559604645, 1.0], [0.4639550745487213, 0.5707031488418579, 0.48872071504592896, 0.8564843535423279], [0.4769628942012787, 0.5590624809265137, 0.4952636659145355, 0.7427343726158142], [0.07553710788488388, 0.525390625, 0.08251953125, 0.7734375], [0.08748047053813934, 0.5331249833106995, 0.09726562350988388, 0.785937488079071], [0.017324218526482582, 0.48335936665534973, 0.03066406212747097, 0.7010937333106995], [0.01767578162252903, 0.4817187488079071, 0.041191406548023224, 0.719921886920929], [0.05547851696610451, 0.5219531059265137, 0.060820311307907104, 0.6996093988418579], [0.050322264432907104, 0.512890636920929, 0.05728515610098839, 0.6985156536102295]]"
775,7,"[1, 7, 6, 6, 6, 6, 1, 1, 7, 7]","[[0.7384667992591858, 0.5059375166893005, 0.7575879096984863, 0.6253125071525574], [0.3409472703933716, 0.5993750095367432, 0.34871092438697815, 0.8482812643051147], [0.42195311188697815, 0.6571875214576721, 0.4295312464237213, 0.8521093726158142], [0.4262402355670929, 0.6449218988418579, 0.43167969584465027, 0.8160937428474426], [0.4297460913658142, 0.6284375190734863, 0.43400391936302185, 0.7730468511581421], [0.4334960877895355, 0.6185937523841858, 0.4370410144329071, 0.7360156178474426], [0.10146484524011612, 0.617968738079071, 0.13554687798023224, 0.8673437237739563], [0.17438477277755737, 0.651562511920929, 0.20390625298023224, 0.9850000143051147], [0.9405664205551147, 0.5701562762260437, 0.9510742425918579, 0.8946874737739563], [0.474365234375, 0.5634375214576721, 0.48087891936302185, 0.7126562595367432]]"
776,459,"[1, 8, 7, 7, 1, 3, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.6263476610183716, 0.6185156106948853, 0.6567089557647705, 0.8181250095367432], [0.3034375011920929, 0.5086718797683716, 0.32275390625, 1.0], [0.6382129192352295, 0.5867968797683716, 0.64794921875, 0.9900781512260437], [0.7605370879173279, 0.5471093654632568, 0.7646288871765137, 0.6644531488418579], [0.0, 0.5655468702316284, 0.02437499910593033, 1.0], [0.03388671949505806, 0.49507811665534973, 0.04487304762005806, 0.594531238079071], [0.03081054612994194, 0.5904687643051147, 0.05054687336087227, 0.7734375], [0.1780371069908142, 0.5287500023841858, 0.18108397722244263, 0.6057031154632568], [0.039765626192092896, 0.6185156106948853, 0.07279296964406967, 0.9937499761581421], [0.061298828572034836, 0.5232031345367432, 0.15800781548023224, 1.0], [0.5213964581489563, 0.6633594036102295, 0.5728710889816284, 0.9925781488418579], [0.6552148461341858, 0.5206249952316284, 0.6710839867591858, 1.0], [0.6469433307647705, 0.776562511920929, 0.6758691668510437, 1.0], [0.6087499856948853, 0.5596093535423279, 0.6205761432647705, 0.979296863079071], [0.762011706829071, 0.5700781345367432, 0.7656835913658142, 0.680468738079071]]"
777,1103,"[1, 1, 1, 1, 3, 1, 2, 1, 7, 7, 3]","[[0.009775390848517418, 0.48828125, 0.02167968824505806, 0.6038281321525574], [0.494873046875, 0.5760937333106995, 0.519726574420929, 0.80078125], [0.48665037751197815, 0.6826562285423279, 0.5292870998382568, 0.9939062595367432], [0.3926953077316284, 0.5524218678474426, 0.4069238305091858, 0.6403124928474426], [0.01450195349752903, 0.39140623807907104, 0.03232421725988388, 0.5735156536102295], [0.027373047545552254, 0.4907812476158142, 0.054716795682907104, 0.795703113079071], [0.4356445372104645, 0.2114843726158142, 0.48442381620407104, 0.9195312261581421], [0.0, 0.584765613079071, 0.030546875670552254, 0.9993749856948853], [0.50927734375, 0.4957031309604645, 0.51318359375, 0.5822656154632568], [0.5170508027076721, 0.4944531321525574, 0.5213964581489563, 0.5849218964576721], [0.0074316407553851604, 0.39453125, 0.019423827528953552, 0.5428125262260437]]"
778,1248,"[1, 7, 8, 7, 1, 1, 1, 7, 1, 8, 1, 1, 1, 1]","[[0.98291015625, 0.4625000059604645, 0.9985644817352295, 0.6366406083106995], [0.4583691358566284, 0.5742968916893005, 0.4769531190395355, 1.0], [0.6065820455551147, 0.44929686188697815, 0.613085925579071, 0.5875781178474426], [0.5871191620826721, 0.486328125, 0.5960058569908142, 0.755859375], [0.0, 0.5368750095367432, 0.010800781659781933, 0.6842968463897705], [0.4307617247104645, 0.598437488079071, 0.45936524868011475, 0.8764843940734863], [0.7301855683326721, 0.6322656273841858, 0.8727441430091858, 1.0], [0.9058398604393005, 0.3927343785762787, 0.9182714819908142, 0.815625011920929], [0.8805566430091858, 0.5895312428474426, 0.956494152545929, 0.9990624785423279], [0.952197253704071, 0.4967968761920929, 0.9632421731948853, 0.8036718964576721], [0.9803027510643005, 0.46812498569488525, 1.0, 0.7799999713897705], [0.4513183534145355, 0.5057031512260437, 0.46638670563697815, 0.6858593821525574], [0.4639843702316284, 0.5710155963897705, 0.4772070348262787, 0.650390625], [0.46668946743011475, 0.5772656202316284, 0.47871094942092896, 0.6542187333106995]]"
779,1280,"[7, 8, 7, 1, 1, 1, 1, 7, 1, 8, 1, 1, 1, 1]","[[0.39893555641174316, 0.6192187666893005, 0.41404297947883606, 0.9883593916893005], [0.5929199457168579, 0.48515623807907104, 0.6023632884025574, 0.682812511920929], [0.5751367211341858, 0.528124988079071, 0.5873144268989563, 0.8694531321525574], [0.0, 0.503125011920929, 0.010517578572034836, 0.7150781154632568], [0.0012499999720603228, 0.5213281512260437, 0.012529296800494194, 0.654296875], [0.4364257752895355, 0.5856249928474426, 0.46210938692092896, 0.8515625], [0.7992968559265137, 0.5809375047683716, 0.9314355254173279, 1.0], [0.8555859327316284, 0.37992188334465027, 0.8705956935882568, 0.9330468773841858], [0.9480273723602295, 0.5169531106948853, 0.9812597632408142, 0.8253124952316284], [0.978808581829071, 0.4807812571525574, 0.986523449420929, 0.6352343559265137], [0.9906542897224426, 0.46812498569488525, 1.0, 0.7013280987739563], [0.4513183534145355, 0.5064062476158142, 0.46638670563697815, 0.6685156226158142], [0.4812695384025574, 0.5567968487739563, 0.4945019483566284, 0.6361718773841858], [0.4677050709724426, 0.5640624761581421, 0.47972655296325684, 0.6410156488418579]]"
780,507,"[8, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 7, 7, 1, 1]","[[0.25871095061302185, 0.6145312786102295, 0.2630664110183716, 0.7087500095367432], [0.4169043004512787, 0.514453113079071, 0.4345117211341858, 0.6303906440734863], [0.5251562595367432, 0.48304688930511475, 0.5363867282867432, 0.5599218606948853], [0.4039355516433716, 0.5332812666893005, 0.4254101514816284, 0.6664843559265137], [0.35374024510383606, 0.5645312666893005, 0.3609375059604645, 0.645312488079071], [0.46009767055511475, 0.5045312643051147, 0.47664061188697815, 0.5965625047683716], [0.5128124952316284, 0.4435156285762787, 0.5263965129852295, 0.5482031106948853], [0.27824220061302185, 0.6917968988418579, 0.2870117127895355, 0.9858593940734863], [0.47197264432907104, 0.7272655963897705, 0.5308300852775574, 1.0], [0.46815431118011475, 0.6228906512260437, 0.4931933581829071, 0.8881250023841858], [0.32915037870407104, 0.583984375, 0.33916014432907104, 0.6417187452316284], [0.0, 0.6010156273841858, 0.03348632901906967, 1.0], [0.22063475847244263, 0.6173437237739563, 0.22285155951976776, 0.6880468726158142], [0.22882813215255737, 0.6202343702316284, 0.23079101741313934, 0.6897656321525574], [0.35969725251197815, 0.5434374809265137, 0.3760449290275574, 0.6631249785423279], [0.9774511456489563, 0.6004687547683716, 1.0, 1.0]]"
781,1026,"[1, 1, 1, 1, 1, 3, 1, 2, 1, 7, 7]","[[0.4535156190395355, 0.592968761920929, 0.48030272126197815, 0.8098437786102295], [0.004804687574505806, 0.4673437476158142, 0.01113281212747097, 0.51953125], [0.49522459506988525, 0.5760156512260437, 0.5188671946525574, 0.7855468988418579], [0.4859570264816284, 0.6826562285423279, 0.5285937786102295, 0.9939062595367432], [0.39164063334465027, 0.5548437237739563, 0.4070703089237213, 0.6495312452316284], [0.011396484449505806, 0.40453124046325684, 0.021230468526482582, 0.5143749713897705], [0.010146484710276127, 0.45835936069488525, 0.021083984524011612, 0.5767968893051147], [0.02202148362994194, 0.0, 0.12929686903953552, 1.0], [0.0, 0.5835937261581421, 0.029814453795552254, 0.9982030987739563], [0.5047754049301147, 0.4932812452316284, 0.5080175995826721, 0.5798437595367432], [0.5087011456489563, 0.49421873688697815, 0.5123242139816284, 0.5797656178474426]]"
782,948,"[1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.9676562547683716, 0.4885937571525574, 0.9833788871765137, 0.6977343559265137], [0.8619726300239563, 0.6235156059265137, 0.9459570050239563, 0.998828113079071], [0.8224999904632568, 0.5938281416893005, 0.8919336199760437, 1.0], [0.052958983927965164, 0.6639843583106995, 0.09414062649011612, 0.9976562261581421], [0.41208985447883606, 0.6918749809265137, 0.4566601514816284, 1.0], [0.4735351502895355, 0.5779687762260437, 0.4854394495487213, 0.6955468654632568], [0.004316406324505806, 0.42320311069488525, 0.009335937909781933, 0.4792187511920929], [0.008964844048023224, 0.41507813334465027, 0.014296875335276127, 0.49632811546325684], [0.004921874962747097, 0.4671874940395355, 0.008574218489229679, 0.5021874904632568], [0.0007812500116415322, 0.4625000059604645, 0.004179687704890966, 0.4884375035762787], [0.0, 0.6271874904632568, 0.025390625, 1.0], [0.983203113079071, 0.598437488079071, 1.0, 1.0], [0.008857421576976776, 0.4909375011920929, 0.014980468899011612, 0.5380468964576721], [0.5137304663658142, 0.5274218916893005, 0.5214160084724426, 0.6128906011581421], [0.48491209745407104, 0.6677343845367432, 0.524707019329071, 1.0], [0.49650391936302185, 0.5790625214576721, 0.5151464939117432, 0.6838281154632568], [0.013408202677965164, 0.5079687237739563, 0.022431639954447746, 0.592578113079071], [0.5199121236801147, 0.516796886920929, 0.538867175579071, 0.7554687261581421], [0.020585937425494194, 0.5310937762260437, 0.03363281115889549, 0.6705468893051147]]"
783,439,"[1, 8, 5, 7, 7, 1, 3, 1, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.5301562547683716, 0.6091406345367432, 0.56005859375, 0.8359375], [0.4525683522224426, 0.5682812333106995, 0.45845702290534973, 0.753125011920929], [0.45308592915534973, 0.657031238079071, 0.4583984315395355, 0.7869531512260437], [0.5696094036102295, 0.5786718726158142, 0.5775683522224426, 0.8799999952316284], [0.7334960699081421, 0.5446875095367432, 0.7375683784484863, 0.6421874761581421], [0.0, 0.563671886920929, 0.027861328795552254, 1.0], [0.040703125298023224, 0.47117188572883606, 0.05630859360098839, 0.6167968511581421], [0.03783203288912773, 0.6041406393051147, 0.05416015535593033, 0.7885937690734863], [0.045185547322034836, 0.6315624713897705, 0.08415038883686066, 0.9421093463897705], [0.19245117902755737, 0.5472656488418579, 0.1958593726158142, 0.63671875], [0.0888671875, 0.768750011920929, 0.19000977277755737, 1.0], [0.3016601502895355, 0.5774219036102295, 0.4239843785762787, 1.0], [0.49006834626197815, 0.6616406440734863, 0.5241015553474426, 1.0], [0.5814746022224426, 0.5473437309265137, 0.588574230670929, 0.891406238079071], [0.5751757621765137, 0.6916406154632568, 0.596972644329071, 0.8985937237739563], [0.5606347918510437, 0.5592187643051147, 0.5691308379173279, 0.8692187666893005], [0.7228906154632568, 0.5535937547683716, 0.7260351777076721, 0.655078113079071]]"
784,1300,"[7, 8, 7, 1, 1, 1, 1, 7, 1, 8, 1, 1, 1, 1]","[[0.4358886778354645, 0.5892968773841858, 0.4533105492591858, 1.0], [0.5975976586341858, 0.46578124165534973, 0.6043652296066284, 0.6094531416893005], [0.5863964557647705, 0.4978906214237213, 0.5955859422683716, 0.7857812643051147], [0.0, 0.5380468964576721, 0.006035156082361937, 0.75], [0.0, 0.5368750095367432, 0.010800781659781933, 0.678515613079071], [0.4366210997104645, 0.5941406488418579, 0.46028319001197815, 0.844531238079071], [0.750292956829071, 0.6164844036102295, 0.8905273675918579, 1.0], [0.8937695026397705, 0.3963281214237213, 0.9073339700698853, 0.8779687285423279], [0.9026074409484863, 0.5627343654632568, 0.9644140601158142, 0.9996093511581421], [0.9599511623382568, 0.48945313692092896, 0.969433605670929, 0.7367187738418579], [0.9816992282867432, 0.46812498569488525, 1.0, 0.7725781202316284], [0.4513183534145355, 0.5059375166893005, 0.46638670563697815, 0.6800781488418579], [0.4662402272224426, 0.5657812356948853, 0.4794628918170929, 0.6451562643051147], [0.46703124046325684, 0.5728906393051147, 0.47905272245407104, 0.6498437523841858]]"
785,1445,"[1, 7, 8, 1, 7, 1]","[[0.36768555641174316, 0.8374218940734863, 0.44775390625, 1.0], [0.4885546863079071, 0.5595312714576721, 0.49461913108825684, 0.7507030963897705], [0.010527343489229679, 0.46875, 0.0224609375, 0.774218738079071], [0.16661132872104645, 0.567578136920929, 0.19321289658546448, 0.701171875], [0.009042968973517418, 0.42906248569488525, 0.01875976473093033, 0.7484375238418579], [0.1879296898841858, 0.5375781059265137, 0.21213866770267487, 0.6871874928474426]]"
786,271,"[7, 7, 8, 6, 6, 1, 5, 6, 1, 7, 8, 7, 7, 5]","[[0.40305665135383606, 0.6077343821525574, 0.4112597703933716, 0.9448437690734863], [0.4201367199420929, 0.6098437309265137, 0.4278222620487213, 0.8174218535423279], [0.1766015589237213, 0.5416406393051147, 0.18504883348941803, 0.8359375], [0.72998046875, 0.4320312440395355, 0.739941418170929, 0.680468738079071], [0.7242578268051147, 0.4556249976158142, 0.7346289157867432, 0.6892969012260437], [0.7140234112739563, 0.35468751192092896, 0.7272167801856995, 0.5053906440734863], [0.6622851490974426, 0.39640626311302185, 0.6730175614356995, 0.6481249928474426], [0.700146496295929, 0.4195312559604645, 0.7085937261581421, 0.6429687738418579], [0.00537109375, 0.4921875, 0.010878906585276127, 0.5418750047683716], [0.6979199051856995, 0.38593751192092896, 0.7217773199081421, 0.9993749856948853], [0.16757813096046448, 0.5400000214576721, 0.17607422173023224, 0.840624988079071], [0.5119335651397705, 0.578906238079071, 0.517822265625, 0.7478125095367432], [0.5220605731010437, 0.5665624737739563, 0.5287792682647705, 0.7061718702316284], [0.16357421875, 0.6714062690734863, 0.18671874701976776, 0.858593761920929]]"
787,1328,"[8, 7, 7, 1, 1, 1, 7, 7]","[[0.05742187425494194, 0.5407031178474426, 0.072265625, 1.0], [0.9685644507408142, 0.4659374952316284, 0.9744726419448853, 0.6823437213897705], [0.5196679830551147, 0.49656251072883606, 0.5224218964576721, 0.5767187476158142], [0.004462890792638063, 0.43281251192092896, 0.015625, 0.606249988079071], [0.009687500074505806, 0.4744531214237213, 0.03105468675494194, 0.686718761920929], [0.016757812350988388, 0.5227344036102295, 0.04863281175494194, 0.8286718726158142], [0.31691405177116394, 0.5659375190734863, 0.32441407442092896, 0.8728906512260437], [0.3196386694908142, 0.6312500238418579, 0.3290722668170929, 0.8659374713897705]]"
788,1179,"[1, 7, 1]","[[0.4946972727775574, 0.5821874737739563, 0.5049511790275574, 0.6642968654632568], [0.9300000071525574, 0.5110937356948853, 0.9419531226158142, 0.8675781488418579], [0.5246484279632568, 0.541015625, 0.5303613543510437, 0.6060156226158142]]"
789,1246,"[1, 7, 8, 7, 1, 1, 1, 1, 7, 1, 8, 1, 1, 1, 1]","[[0.9838769435882568, 0.4634374976158142, 0.9991406202316284, 0.6340625286102295], [0.45387694239616394, 0.577343761920929, 0.4722265601158142, 1.0], [0.6048046946525574, 0.45335936546325684, 0.6113085746765137, 0.5917187333106995], [0.5869824290275574, 0.4886718690395355, 0.5959179401397705, 0.7618749737739563], [0.0, 0.5493749976158142, 0.0040527344681322575, 0.7613281011581421], [0.0, 0.5368750095367432, 0.010800781659781933, 0.6831250190734863], [0.43193358182907104, 0.5975781083106995, 0.45955076813697815, 0.8700781464576721], [0.7341406345367432, 0.6287500262260437, 0.8757714629173279, 1.0], [0.9042578339576721, 0.3927343785762787, 0.9169238209724426, 0.8274219036102295], [0.884960949420929, 0.5842187404632568, 0.9580761790275574, 0.999218761920929], [0.9535253643989563, 0.49492186307907104, 0.964160144329071, 0.7881249785423279], [0.9805761575698853, 0.46812498569488525, 1.0, 0.778515636920929], [0.4513183534145355, 0.5057812333106995, 0.46638670563697815, 0.6846874952316284], [0.4640820324420929, 0.5702343583106995, 0.47731444239616394, 0.6495312452316284], [0.46675780415534973, 0.5764062404632568, 0.47877928614616394, 0.6533593535423279]]"
